Date,Open,High,Low,Close,Volume,SMA,EMA,MACD,ADX,SAR,RSI,ROC,CCI,ATR,Bbands_Upper,Bbands_Middle,Bbands_Lower,OBV,MFI
2018-10-01,98.03,99.10,97.85,98.11,3361300,98.51,98.21,0.79,28.85,101.11,52.10,-0.70,-9.93,1.30,101.49,98.51,95.53,229516100.00,50.52
2018-10-02,98.21,98.63,97.58,98.56,2223100,98.57,98.25,0.73,27.00,100.85,54.27,-1.07,-19.54,1.28,101.51,98.57,95.64,231739200.00,42.77
2018-10-03,99.34,99.48,98.43,98.61,2505100,98.70,98.28,0.68,25.93,100.59,54.54,-0.69,6.28,1.27,101.40,98.70,96.00,234244300.00,41.43
2018-10-04,98.78,99.33,97.47,98.32,2478700,98.82,98.28,0.61,24.11,100.36,52.74,-1.38,-33.70,1.31,101.20,98.82,96.45,231765600.00,34.27
2018-10-05,98.61,98.99,97.39,97.85,2399800,98.89,98.24,0.51,22.43,100.13,49.90,-2.26,-64.71,1.33,101.06,98.89,96.73,229365800.00,34.28
2018-10-08,97.31,97.85,96.34,97.64,2723400,98.90,98.19,0.41,21.68,99.92,48.58,-3.36,-121.62,1.34,101.05,98.90,96.74,226642400.00,28.30
2018-10-09,97.01,97.58,96.68,97.33,2604400,98.84,98.10,0.30,20.99,99.64,46.75,-3.48,-120.46,1.31,101.09,98.84,96.59,224038000.00,22.13
2018-10-10,97.61,97.65,94.47,94.51,4555600,98.66,97.76,-0.02,21.74,99.37,33.86,-5.38,-202.16,1.45,101.59,98.66,95.73,219482400.00,14.24
2018-10-11,94.19,95.22,92.67,92.70,6069300,98.36,97.28,-0.41,23.22,98.88,28.42,-7.21,-250.78,1.53,102.27,98.36,94.44,213413100.00,14.26
2018-10-12,95.19,95.75,92.82,93.99,4855900,98.07,96.97,-0.60,24.10,98.14,36.28,-4.29,-181.76,1.64,102.37,98.07,93.78,218269000.00,23.94
2018-10-15,93.86,94.51,93.27,93.65,2780900,97.79,96.65,-0.78,24.92,97.48,35.17,-4.51,-162.98,1.61,102.46,97.79,93.12,215488100.00,23.56
2018-10-16,94.06,95.34,93.71,95.15,3121000,97.57,96.51,-0.79,24.89,96.90,43.30,-1.73,-108.87,1.61,102.28,97.57,92.85,218609100.00,30.25
2018-10-17,95.21,96.08,94.83,95.22,3792400,97.32,96.39,-0.78,24.21,96.40,43.63,-2.95,-75.82,1.59,101.99,97.32,92.65,222401500.00,37.17
2018-10-18,95.39,95.60,93.35,93.85,4538200,96.96,96.14,-0.87,24.40,96.08,38.56,-4.78,-103.42,1.63,101.54,96.96,92.38,217863300.00,36.80
2018-10-19,94.96,98.15,94.96,97.40,5726300,96.79,96.26,-0.65,22.76,92.67,53.61,-1.23,-3.65,1.82,101.02,96.79,92.56,223589600.00,39.73
2018-10-22,97.29,97.61,95.32,95.37,5003100,96.56,96.18,-0.64,21.24,92.78,46.60,-3.00,-25.88,1.86,100.58,96.56,92.54,218586500.00,37.68
2018-10-23,93.46,95.38,92.94,95.25,4223800,96.33,96.09,-0.63,21.08,92.89,46.21,-2.66,-80.31,1.90,100.08,96.33,92.58,214362700.00,31.87
2018-10-24,95.30,95.77,92.63,92.94,4056700,96.07,95.79,-0.79,20.67,98.15,39.42,-4.81,-99.53,1.99,99.99,96.07,92.15,210306000.00,31.06
2018-10-25,93.52,95.06,92.90,94.54,3378900,95.89,95.67,-0.79,20.30,98.04,45.41,-2.87,-75.84,2.00,99.75,95.89,92.03,213684900.00,36.42
2018-10-26,93.57,93.68,91.38,92.40,5395700,95.67,95.36,-0.95,20.68,97.93,39.76,-2.24,-127.53,2.08,99.79,95.67,91.55,208289200.00,34.92
2018-10-29,93.51,94.22,91.29,92.34,4238700,95.38,95.07,-1.07,20.63,97.67,39.62,-0.38,-112.87,2.14,99.59,95.38,91.18,204050500.00,40.82
2018-10-30,92.72,93.44,91.63,93.15,3778200,95.11,94.89,-1.08,20.59,97.28,42.74,-0.89,-99.61,2.12,99.16,95.11,91.07,207828700.00,47.52
2018-10-31,94.05,94.64,93.58,93.75,4511300,94.87,94.78,-1.03,19.67,96.92,44.98,0.11,-44.17,2.07,98.62,94.87,91.12,212340000.00,56.30
2018-11-01,94.23,95.15,94.01,94.94,2786800,94.70,94.80,-0.89,18.47,96.59,49.28,-0.22,-4.90,2.03,98.10,94.70,91.30,215126800.00,54.74
2018-11-02,95.76,95.86,93.89,94.64,4322200,94.54,94.78,-0.79,17.41,96.27,48.25,-0.60,10.24,2.02,97.61,94.54,91.46,210804600.00,60.65
2018-11-05,94.94,96.18,94.72,96.01,2697700,94.46,94.90,-0.59,16.63,91.29,53.02,2.30,72.79,1.99,97.28,94.46,91.64,213502300.00,60.38
2018-11-06,95.80,96.42,95.24,95.80,2856000,94.38,94.98,-0.45,16.06,91.39,52.23,-1.64,96.52,1.93,96.95,94.38,91.81,210646300.00,59.74
2018-11-07,96.49,98.08,95.73,97.93,3606900,94.55,95.26,-0.16,16.49,91.59,58.95,2.68,175.96,1.96,97.55,94.55,91.55,214253200.00,67.14
2018-11-08,97.67,99.13,97.67,99.01,2896700,94.87,95.62,0.15,17.41,91.98,61.89,3.95,212.44,1.93,98.32,94.87,91.41,217149900.00,65.41
2018-11-09,98.90,99.77,97.96,98.81,4444000,95.11,95.93,0.38,18.55,92.55,61.02,6.32,180.20,1.92,98.93,95.11,91.28,212705900.00,74.65
2018-11-12,98.70,98.96,97.01,97.18,3154600,95.28,96.04,0.42,18.80,93.28,54.31,2.79,109.97,1.92,99.15,95.28,91.42,209551300.00,76.02
2018-11-13,97.32,98.74,97.16,98.43,3021800,95.45,96.27,0.55,19.04,93.92,58.11,6.53,111.07,1.89,99.55,95.45,91.35,212573100.00,83.42
2018-11-14,99.11,99.77,97.54,98.35,4978100,95.60,96.47,0.64,19.79,94.51,57.77,6.50,112.11,1.92,99.89,95.60,91.32,207595000.00,83.99
2018-11-15,97.35,100.11,97.04,100.02,3742600,95.91,96.81,0.84,20.05,95.14,62.56,7.37,115.34,2.00,100.53,95.91,91.30,211337600.00,93.73
2018-11-16,99.09,100.73,99.09,99.89,3486200,96.04,97.10,0.97,20.61,95.84,61.98,6.55,128.46,1.97,100.93,96.04,91.14,207851400.00,93.67
2018-11-19,100.29,100.40,98.03,98.78,3161200,96.21,97.26,0.97,20.24,96.62,57.06,4.05,89.31,2.00,101.23,96.21,91.18,204690200.00,87.14
2018-11-20,98.15,98.47,96.24,96.81,3779000,96.29,97.22,0.81,18.94,100.73,49.51,2.29,28.22,2.04,101.30,96.29,91.27,200911200.00,79.30
2018-11-21,97.07,98.26,96.85,97.19,2791000,96.50,97.22,0.70,17.74,100.64,50.84,1.23,31.76,2.00,101.28,96.50,91.72,203702200.00,79.33
2018-11-23,96.62,97.14,96.10,96.49,938800,96.60,97.15,0.55,17.11,100.55,48.30,0.72,0.85,1.93,101.29,96.60,91.90,202763400.00,75.83
2018-11-26,97.78,100.14,97.49,100.09,4488500,96.98,97.43,0.72,17.02,100.37,59.58,2.21,85.74,2.06,101.49,96.98,92.47,207251900.00,76.80
2018-11-27,99.93,100.71,99.22,100.48,2837900,97.39,97.72,0.87,17.22,96.10,60.59,1.48,114.46,2.02,101.61,97.39,93.16,210089800.00,76.85
2018-11-28,100.68,103.28,100.68,103.02,3995900,97.88,98.22,1.18,18.42,96.19,66.43,4.26,186.50,2.07,102.31,97.88,93.45,214085700.00,77.14
2018-11-29,102.21,102.44,100.82,101.58,4249500,98.27,98.54,1.30,19.54,96.48,60.90,4.53,144.60,2.08,102.56,98.27,93.99,209836200.00,68.95
2018-11-30,100.72,102.62,100.72,102.45,3949500,98.65,98.92,1.44,20.64,96.75,62.92,4.09,144.29,2.07,103.01,98.65,94.28,213785700.00,68.72
2018-12-03,104.02,104.53,102.21,102.54,3399400,99.04,99.26,1.55,22.32,97.01,63.11,4.26,172.03,2.09,103.31,99.04,94.77,217185100.00,75.31
2018-12-04,102.08,102.35,98.14,98.23,5238400,99.15,99.16,1.27,21.37,97.46,48.82,-1.79,20.95,2.25,103.21,99.15,95.09,211946700.00,66.17
2018-12-06,96.40,98.91,95.62,98.78,7455200,99.30,99.13,1.08,20.28,104.53,50.38,-1.11,-66.87,2.33,103.07,99.30,95.54,219401900.00,54.02
2018-12-07,98.74,100.04,96.51,97.35,4419400,99.27,98.96,0.80,18.87,104.36,46.45,-1.45,-60.66,2.41,103.09,99.27,95.46,214982500.00,54.55
2018-12-10,96.68,97.39,94.45,96.54,4110000,99.15,98.73,0.52,18.28,104.18,44.34,-0.28,-133.28,2.45,103.15,99.15,95.15,210872500.00,47.69
2018-12-11,98.00,98.57,95.37,96.18,3132200,99.02,98.48,0.25,17.23,103.79,43.40,-1.03,-96.26,2.50,103.22,99.02,94.82,207740300.00,53.35
2018-12-12,97.89,99.22,97.19,98.08,4183800,99.06,98.45,0.20,16.02,103.42,49.50,1.65,-36.65,2.54,103.20,99.06,94.93,211924100.00,60.42
2018-12-13,98.35,98.89,97.03,97.37,3542600,99.01,98.34,0.10,14.92,103.06,47.44,-2.72,-52.40,2.49,103.21,99.01,94.81,208381500.00,54.72
2018-12-14,96.52,97.14,95.76,96.46,5245400,98.92,98.16,-0.06,14.44,102.72,44.86,-4.01,-96.71,2.43,103.25,98.92,94.58,203136100.00,50.91
2018-12-17,96.24,96.24,91.97,92.33,7345500,98.53,97.61,-0.51,15.28,102.38,35.46,-10.37,-177.12,2.58,103.69,98.53,93.37,195790600.00,41.76
2018-12-18,93.06,93.60,91.69,92.19,5220800,98.15,97.09,-0.87,16.14,101.76,35.18,-9.24,-183.58,2.53,103.96,98.15,92.34,190569800.00,36.03
2018-12-19,91.04,93.08,89.61,90.13,6195600,97.72,96.43,-1.30,17.50,100.95,31.41,-12.02,-196.80,2.60,104.48,97.72,90.95,184374200.00,28.95
2018-12-20,89.35,90.23,86.93,87.40,7110500,97.24,95.57,-1.84,19.37,99.82,27.23,-14.77,-217.83,2.65,105.37,97.24,89.12,177263700.00,28.11
2018-12-21,86.88,88.18,83.18,83.34,11005300,96.55,94.41,-2.57,21.78,98.27,22.45,-15.15,-225.70,2.81,106.69,96.55,86.42,166258400.00,20.54
2018-12-24,82.81,83.55,81.67,81.67,3190900,95.81,93.19,-3.25,24.23,96.16,20.83,-17.32,-208.38,2.75,107.84,95.81,83.78,163067500.00,15.92
2018-12-26,81.99,85.68,81.26,85.63,5383700,95.09,92.47,-3.42,25.48,93.84,33.15,-12.04,-146.35,2.87,107.73,95.09,82.45,168451200.00,22.43
2018-12-27,84.28,86.40,83.28,86.40,4226600,94.38,91.89,-3.46,26.31,91.58,35.25,-10.50,-112.29,2.88,107.31,94.38,81.46,172677800.00,28.98
2018-12-28,87.06,87.29,85.74,86.16,3225100,93.54,91.35,-3.47,26.68,89.72,34.89,-10.42,-88.34,2.79,106.30,93.54,80.78,169452700.00,27.32
2018-12-31,86.81,87.25,86.05,86.99,2821100,92.81,90.93,-3.37,27.02,88.20,37.31,-11.31,-74.95,2.68,105.32,92.81,80.31,172273800.00,31.75
2019-01-02,85.70,87.85,85.57,87.31,4175400,92.06,90.59,-3.23,27.04,81.26,38.30,-10.33,-65.57,2.65,103.95,92.06,80.16,176449200.00,32.38
2019-01-03,86.86,87.21,85.43,85.61,4776600,91.21,90.11,-3.22,27.10,81.40,35.20,-11.25,-68.20,2.59,102.39,91.21,80.03,171672600.00,26.07
2019-01-04,87.39,90.12,86.96,89.47,4637200,90.77,90.05,-2.86,25.80,81.52,45.88,-3.10,-27.83,2.73,101.49,90.77,80.05,176309800.00,32.07
2019-01-07,89.59,90.64,88.90,89.95,3289000,90.33,90.04,-2.52,24.37,81.87,47.06,-2.42,-9.69,2.66,100.40,90.33,80.25,179598800.00,37.76
2019-01-08,90.43,91.19,89.36,90.39,3227200,89.98,90.08,-2.18,22.82,82.39,48.17,0.29,3.23,2.60,99.53,89.98,80.43,182826000.00,45.13
2019-01-09,90.48,91.25,89.93,90.56,2954500,89.68,90.12,-1.88,21.34,83.10,48.60,3.62,12.97,2.51,98.75,89.68,80.61,185780500.00,51.46
2019-01-10,90.21,90.41,89.63,90.04,3523800,89.37,90.11,-1.66,20.10,83.91,47.26,8.03,9.99,2.40,97.94,89.37,80.80,182256700.00,53.75
2019-01-11,89.69,90.42,89.21,90.30,2770600,88.99,90.13,-1.45,19.15,84.65,48.04,10.56,19.06,2.31,96.59,88.99,81.38,185027300.00,57.70
2019-01-14,89.58,90.74,89.45,90.20,4120500,88.63,90.14,-1.28,18.09,85.31,47.75,5.33,34.68,2.24,95.23,88.63,82.03,180906800.00,72.91
2019-01-15,90.36,90.59,89.56,89.79,5795100,88.29,90.11,-1.16,17.11,85.90,46.51,3.92,43.58,2.15,93.87,88.29,82.71,175111700.00,69.01
2019-01-16,90.66,91.59,90.26,91.09,4701900,88.23,90.20,-0.95,16.13,86.44,50.86,5.72,78.08,2.13,93.65,88.23,82.81,179813600.00,68.85
2019-01-17,91.09,91.85,90.32,91.16,5693300,88.18,90.29,-0.77,15.37,87.06,51.10,4.80,86.03,2.08,93.47,88.18,82.89,185506900.00,69.84
2019-01-18,89.97,92.37,88.30,92.07,9872500,88.28,90.46,-0.55,14.99,87.73,54.11,5.45,80.36,2.23,93.77,88.28,82.78,195379400.00,57.12
2019-01-22,91.49,92.25,90.68,91.47,4699800,88.48,90.56,-0.42,14.63,88.30,51.85,6.85,86.80,2.18,94.13,88.48,82.83,190679600.00,58.49
2019-01-23,91.57,91.80,90.22,91.36,3585100,88.88,90.63,-0.32,14.54,88.30,51.43,2.12,72.53,2.14,94.14,88.88,83.62,187094500.00,52.53
2019-01-24,91.35,92.12,91.06,91.37,3415900,89.37,90.70,-0.23,14.24,88.95,51.46,1.58,82.57,2.06,93.56,89.37,85.17,190510400.00,59.00
2019-01-25,92.02,93.09,91.71,92.34,3488300,89.70,90.86,-0.09,13.32,89.50,55.19,2.15,112.48,2.04,93.72,89.70,85.69,193998700.00,58.33
2019-01-28,91.68,92.01,91.15,91.98,3185400,89.98,90.97,-0.00,12.80,90.15,53.55,1.57,86.78,1.97,93.81,89.98,86.15,190813300.00,53.04
2019-01-29,92.49,92.93,92.12,92.51,2827400,90.30,91.11,0.10,12.05,90.68,55.67,2.75,122.27,1.90,93.85,90.30,86.74,193640700.00,52.79
2019-01-30,92.63,94.24,92.12,94.08,3501500,90.65,91.40,0.31,12.11,91.11,61.27,4.18,161.12,1.92,94.23,90.65,87.08,197142200.00,53.29
2019-01-31,93.46,94.29,93.19,94.10,4302100,90.99,91.65,0.48,12.18,91.74,61.36,4.33,170.30,1.86,94.52,90.99,87.46,201444300.00,59.61
2019-02-01,93.84,94.86,93.84,94.43,4727800,91.43,91.92,0.63,12.58,92.12,62.52,5.17,184.79,1.80,94.31,91.43,88.56,206172100.00,65.22
2019-02-04,94.42,94.80,93.94,94.76,2578300,91.70,92.19,0.76,12.94,92.67,63.69,4.03,163.78,1.73,94.77,91.70,88.63,208750400.00,64.45
2019-02-05,94.96,95.46,94.75,95.20,2231200,91.96,92.48,0.89,13.66,93.11,65.24,4.43,163.17,1.66,95.28,91.96,88.64,210981600.00,72.03
2019-02-06,95.16,96.28,94.77,96.17,3595700,92.25,92.83,1.06,14.77,93.58,68.46,4.46,158.87,1.65,95.96,92.25,88.54,214577300.00,71.60
2019-02-07,95.35,96.01,94.94,95.65,3857300,92.50,93.10,1.15,15.80,94.12,64.98,4.57,128.74,1.62,96.41,92.50,88.60,210720000.00,63.67
2019-02-08,95.05,95.77,94.77,95.77,2581900,92.79,93.35,1.20,16.58,94.55,65.41,4.82,109.48,1.57,96.77,92.79,88.82,213301900.00,72.81
2019-02-11,96.17,96.72,96.04,96.59,2653800,93.11,93.66,1.30,17.84,94.77,68.29,5.71,128.94,1.53,97.23,93.11,88.98,215955700.00,71.73
2019-02-12,97.37,98.44,97.37,98.04,3238600,93.50,94.08,1.48,19.79,94.77,72.67,6.18,159.62,1.55,97.93,93.50,89.07,219194300.00,79.17
2019-02-13,98.55,99.39,98.14,98.56,3182100,93.94,94.50,1.64,21.94,95.51,74.03,7.15,163.06,1.54,98.54,93.94,89.33,222376400.00,79.18
2019-02-14,98.04,98.37,97.35,97.70,2385900,94.27,94.81,1.68,23.15,96.28,67.92,5.61,119.38,1.52,98.96,94.27,89.58,219990500.00,73.27
2019-02-15,98.35,99.04,98.15,98.39,3882300,94.63,95.15,1.75,24.55,96.90,70.07,4.59,127.99,1.50,99.42,94.63,89.84,223872800.00,80.53
2019-02-19,98.09,98.25,97.55,97.59,3692800,94.90,95.38,1.72,25.26,97.35,64.66,3.70,94.79,1.46,99.71,94.90,90.10,220180000.00,72.86
2019-02-20,97.65,98.21,97.59,97.84,3840800,95.22,95.62,1.70,25.92,97.55,65.57,3.61,89.15,1.40,99.92,95.22,90.53,224020800.00,73.16
2019-02-21,97.81,98.00,97.42,97.69,2566500,95.54,95.81,1.65,26.36,99.39,64.49,3.08,76.66,1.34,100.00,95.54,91.08,221454300.00,66.45
2019-02-22,98.03,98.55,97.92,98.45,2256400,95.89,96.06,1.65,27.06,99.35,67.33,3.41,88.20,1.30,100.09,95.89,91.70,223710700.00,64.63
2019-02-25,99.14,99.74,97.82,97.98,3333500,96.17,96.25,1.60,28.28,97.42,63.94,1.88,86.39,1.35,100.13,96.17,92.22,220377200.00,65.34
2019-02-26,97.74,98.61,97.51,97.99,2548100,96.47,96.41,1.54,29.06,97.47,63.98,2.44,63.28,1.33,100.00,96.47,92.95,222925300.00,59.77
2019-02-27,97.92,98.62,97.68,98.43,2393500,96.77,96.60,1.51,29.79,97.51,65.85,2.77,65.27,1.30,99.88,96.77,93.66,225318800.00,58.71
2019-02-28,98.25,99.37,98.12,98.72,3295800,97.00,96.81,1.49,30.85,97.51,67.09,2.21,80.79,1.30,99.97,97.00,94.04,228614600.00,67.26
2019-03-01,99.33,100.47,99.14,99.78,2682000,97.29,97.09,1.55,32.30,97.56,71.14,1.78,124.33,1.33,100.17,97.29,94.40,231296600.00,73.42
2019-03-04,100.39,100.88,98.74,99.88,4053200,97.56,97.36,1.58,33.16,97.67,71.47,1.34,123.79,1.39,100.34,97.56,94.78,235349800.00,74.34
2019-03-05,99.90,100.17,99.25,99.74,2685700,97.81,97.58,1.58,33.96,97.87,70.19,2.09,119.61,1.35,100.43,97.81,95.19,232664100.00,67.69
2019-03-06,99.81,100.29,99.74,99.86,2616000,98.04,97.80,1.56,34.76,98.05,70.68,1.49,128.51,1.30,100.52,98.04,95.56,235280100.00,67.28
2019-03-07,99.47,99.54,98.41,98.83,3048200,98.17,97.90,1.46,33.90,98.22,61.30,1.28,53.52,1.31,100.52,98.17,95.83,232231900.00,66.20
2019-03-08,97.85,99.02,97.75,98.94,2077100,98.34,98.00,1.36,32.44,100.88,61.89,1.12,19.36,1.31,100.40,98.34,96.28,234309000.00,59.67
2019-03-11,99.89,100.60,99.61,100.39,3289200,98.57,98.22,1.39,32.09,100.81,68.60,2.77,149.55,1.33,100.45,98.57,96.68,237598200.00,68.33
2019-03-12,100.55,101.97,100.55,101.19,3917500,98.80,98.51,1.46,32.46,97.75,71.57,2.78,203.12,1.35,100.78,98.80,96.82,241515700.00,68.49
2019-03-13,100.96,102.86,100.88,102.75,4234100,99.03,98.91,1.62,33.18,97.83,76.31,4.87,215.57,1.39,101.63,99.03,96.44,245749800.00,75.78
2019-03-14,102.98,103.34,102.52,102.95,3538200,99.25,99.30,1.75,34.05,98.04,76.82,5.06,206.85,1.35,102.34,99.25,96.17,249288000.00,76.57
2019-03-15,103.28,104.25,103.11,104.02,4780400,99.57,99.75,1.91,35.19,98.35,79.48,5.68,206.07,1.35,103.20,99.57,95.94,254068400.00,77.43
2019-03-18,104.23,104.69,103.69,104.05,2918000,99.85,100.15,2.02,36.42,98.83,79.54,5.39,183.70,1.32,103.93,99.85,95.78,256986400.00,83.14
2019-03-19,104.66,104.66,102.96,103.24,3331300,100.14,100.45,2.01,36.76,99.41,72.33,3.46,135.16,1.35,104.32,100.14,95.95,253655100.00,76.19
2019-03-20,102.86,103.05,101.34,101.50,3309300,100.32,100.55,1.85,35.59,99.94,59.74,1.62,62.20,1.39,104.41,100.32,96.23,250345800.00,69.09
2019-03-21,100.76,102.79,100.62,102.46,3111000,100.56,100.73,1.78,33.93,100.41,63.52,2.73,54.11,1.45,104.56,100.56,96.55,253456800.00,62.76
2019-03-22,101.97,102.00,99.87,100.30,3737400,100.65,100.69,1.53,31.84,104.69,51.76,0.44,2.77,1.53,104.54,100.65,96.76,249719400.00,54.58
2019-03-25,100.13,100.86,99.13,99.91,3596200,100.75,100.62,1.28,29.74,104.59,49.99,1.09,-31.60,1.54,104.46,100.75,97.03,246123200.00,53.55
2019-03-26,100.78,101.16,99.92,100.33,2844500,100.86,100.59,1.11,27.66,104.37,51.93,1.41,-16.68,1.52,104.36,100.86,97.37,248967700.00,53.78
2019-03-27,100.50,100.79,99.26,99.86,3346600,100.93,100.52,0.93,26.10,104.16,49.58,-0.53,-44.81,1.52,104.29,100.93,97.58,245621100.00,53.42
2019-03-28,100.26,100.68,99.41,100.02,2693300,101.00,100.47,0.78,24.66,103.96,50.42,-1.15,-46.40,1.50,104.22,101.00,97.78,248314400.00,58.16
2019-03-29,100.98,101.15,100.00,100.15,4891000,101.02,100.44,0.67,22.94,103.77,51.10,-2.53,-29.30,1.48,104.22,101.02,97.82,253205400.00,59.49
2019-04-01,101.06,102.66,100.87,102.35,5125100,101.14,100.62,0.75,22.33,103.58,60.96,-0.58,40.52,1.55,104.35,101.14,97.94,258330500.00,60.46
2019-04-02,101.90,102.13,101.13,101.71,3568900,101.24,100.73,0.76,21.76,103.41,57.33,-2.22,21.55,1.53,104.39,101.24,98.09,254761600.00,52.90
2019-04-03,102.46,102.63,101.11,101.31,3719700,101.31,100.78,0.72,21.56,103.23,55.10,-2.63,19.02,1.53,104.40,101.31,98.23,251041900.00,53.03
2019-04-04,101.45,101.60,100.69,101.26,3619600,101.43,100.83,0.68,20.97,103.07,54.84,-1.92,-14.45,1.48,104.30,101.43,98.57,247422300.00,44.57
2019-04-05,101.59,102.26,101.55,102.03,4553700,101.59,100.94,0.70,20.88,102.91,58.41,0.53,22.73,1.45,104.23,101.59,98.95,251976000.00,46.28
2019-04-08,101.72,101.93,101.08,101.79,4776600,101.66,101.02,0.69,20.33,102.76,56.91,-0.65,-5.08,1.41,104.24,101.66,99.08,247199400.00,45.07
2019-04-09,101.16,101.43,100.68,101.01,2869300,101.65,101.02,0.61,19.46,102.62,52.20,0.71,-43.36,1.39,104.24,101.65,99.06,244330100.00,45.47
2019-04-10,101.59,101.59,100.71,101.30,2650100,101.58,101.05,0.57,18.77,102.48,53.70,1.38,-29.13,1.36,104.12,101.58,99.04,246980200.00,51.00
2019-04-11,101.62,101.91,100.62,101.01,2320600,101.48,101.04,0.50,18.39,102.34,51.94,0.67,-25.50,1.35,103.95,101.48,99.01,244659600.00,52.41
2019-04-12,101.90,102.57,101.56,101.99,2316900,101.38,101.13,0.52,18.55,99.13,57.12,2.13,49.13,1.37,103.58,101.38,99.18,246976500.00,58.44
2019-04-15,102.00,102.04,101.38,101.64,2285000,101.26,101.18,0.51,18.49,99.20,54.84,1.61,35.46,1.32,103.09,101.26,99.43,244691500.00,53.28
2019-04-16,102.15,103.02,102.01,102.88,2523400,101.24,101.34,0.59,19.15,99.27,60.83,2.72,141.30,1.32,103.00,101.24,99.48,247214900.00,59.44
2019-04-17,103.27,103.45,102.30,102.77,3799900,101.30,101.48,0.63,20.04,99.42,60.06,0.41,147.65,1.31,103.18,101.30,99.42,243415000.00,60.43
2019-04-18,103.22,104.96,102.36,104.52,6186800,101.41,101.77,0.80,21.70,99.66,67.13,2.77,214.33,1.40,103.71,101.41,99.10,249601800.00,61.60
2019-04-22,103.54,104.28,103.20,103.29,3174400,101.56,101.91,0.83,23.24,100.09,59.21,1.96,159.74,1.39,103.94,101.56,99.17,246427400.00,53.44
2019-04-23,103.16,104.86,102.90,104.80,3342800,101.80,102.19,0.96,24.96,100.48,64.70,3.50,178.81,1.44,104.45,101.80,99.16,249770200.00,60.67
2019-04-24,104.61,105.16,104.29,104.85,2318400,102.03,102.44,1.05,26.70,100.83,64.85,2.76,183.04,1.39,104.89,102.03,99.16,252088600.00,59.56
2019-04-25,105.96,107.13,105.52,106.56,4595200,102.36,102.83,1.25,29.08,101.27,70.11,4.68,222.92,1.46,105.67,102.36,99.05,256683800.00,68.02
2019-04-26,107.21,108.26,106.76,108.14,2990600,102.77,103.34,1.52,31.61,101.97,73.99,7.06,228.99,1.48,106.75,102.77,98.79,259674400.00,67.07
2019-04-29,107.81,108.23,107.17,107.37,3096200,103.13,103.72,1.65,33.97,102.85,69.27,5.99,179.36,1.45,107.39,103.13,98.86,256578200.00,69.28
2019-04-30,107.63,107.91,106.76,107.80,2387900,103.40,104.11,1.77,35.61,103.61,70.40,6.72,145.26,1.42,108.11,103.40,98.70,258966100.00,69.78
2019-05-01,108.02,108.50,107.52,107.60,2450500,103.70,104.44,1.83,37.34,104.26,69.17,5.51,135.18,1.39,108.67,103.70,98.72,256515600.00,69.75
2019-05-02,107.59,108.18,107.29,107.82,2538700,104.02,104.76,1.87,38.63,104.94,69.80,6.08,114.35,1.36,109.18,104.02,98.86,259054300.00,69.17
2019-05-03,108.42,110.03,108.17,109.75,2856200,104.45,105.24,2.03,40.44,105.51,74.81,6.68,137.09,1.42,110.00,104.45,98.89,261910500.00,69.67
2019-05-06,107.83,109.99,107.63,109.74,2924500,104.83,105.67,2.14,41.46,106.32,74.75,6.78,114.46,1.48,110.72,104.83,98.94,258986000.00,68.40
2019-05-07,108.85,109.80,108.18,108.71,6282300,105.18,105.96,2.11,42.41,106.99,67.79,4.00,96.13,1.49,111.13,105.18,99.22,252703700.00,57.85
2019-05-08,108.35,108.61,107.42,108.04,4037500,105.53,106.16,2.02,42.35,110.03,63.63,4.59,66.74,1.48,111.28,105.53,99.77,248666200.00,49.91
2019-05-09,106.80,107.85,106.10,107.83,3219600,105.85,106.31,1.90,40.90,109.98,62.34,2.89,41.85,1.51,111.35,105.85,100.36,245446600.00,39.93
2019-05-10,107.46,109.36,106.86,108.93,2435100,106.25,106.56,1.88,40.37,109.82,66.21,3.89,67.12,1.58,111.42,106.25,101.08,247881700.00,45.86
2019-05-13,107.05,107.49,106.32,106.57,3710600,106.48,106.56,1.65,39.36,109.68,53.56,0.02,15.54,1.66,111.26,106.48,101.69,244171100.00,38.36
2019-05-14,106.65,108.26,106.46,107.60,2460700,106.78,106.66,1.53,38.82,109.53,57.36,-0.50,31.20,1.67,111.03,106.78,102.52,246631800.00,38.63
2019-05-15,106.83,108.72,106.57,108.19,2711400,107.04,106.81,1.47,38.55,109.40,59.46,0.77,41.61,1.70,110.94,107.04,103.15,249343200.00,36.09
2019-05-16,108.29,110.67,108.29,110.20,4143500,107.41,107.13,1.57,39.10,106.10,65.56,2.23,123.77,1.76,111.02,107.41,103.81,253486700.00,37.82
2019-05-17,109.06,109.97,108.97,109.49,5273600,107.66,107.36,1.57,39.60,106.19,62.01,1.75,111.46,1.72,111.11,107.66,104.21,248213100.00,36.03
2019-05-20,109.27,110.64,109.08,110.20,2765600,108.01,107.63,1.61,40.33,106.28,64.11,2.21,136.46,1.71,110.99,108.01,105.02,250978700.00,41.56
2019-05-21,110.78,110.97,109.74,110.85,3369100,108.31,107.93,1.67,41.11,106.37,65.97,1.01,153.03,1.67,111.16,108.31,105.47,254347800.00,42.75
2019-05-22,110.68,111.15,109.83,110.35,2941100,108.59,108.16,1.66,41.92,106.55,63.28,0.56,132.91,1.65,111.08,108.59,106.09,251406700.00,42.34
